,name,year,quarter,sector,Relative Return,당기순이익 변화율,금리 변화율,국제유가 변화율,소비자물가지수 변화율,실업률 변화율,환율 변화율,Label,Code
26,세방전지,2018,Q2,경기소비재,0.027415633496267973,0.13360887636073326,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,0.23809619694514356,004490
26,조광피혁,2018,Q2,경기소비재,-0.0036363534764684985,0.18318277291403073,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,0.1737458319816399,004700
26,현대차,2018,Q2,경기소비재,-0.0889192081326913,0.03036151867546666,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,-0.10661063036409339,005380
26,에스엘,2018,Q2,경기소비재,0.012415194555973535,1.2242664313247031,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,-0.2039884322599862,005850
26,녹십자,2018,Q2,헬스케어,-0.1078080970215802,-0.6420751694327407,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,-0.18680988040292273,006280
26,동아타이어,2018,Q2,경기소비재,0.0848722231746412,9.510798429192974,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,0.033619773938938835,007340
26,일양약품,2018,Q2,헬스케어,-0.1165315600531816,-0.8796424739496077,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,-0.0022308470800136704,007570
26,서연,2018,Q2,경기소비재,-0.1312067898320377,-1.263053733974027,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,-0.15259287868510857,007860
26,서흥,2018,Q2,헬스케어,-0.06473727727885197,-0.16182913574710345,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,-0.04708717561298177,008490
26,호텔신라,2018,Q2,경기소비재,-0.11956961463675633,0.02263960773866147,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,-0.18628786842768585,008770
26,한샘,2018,Q2,경기소비재,-0.0027502790225857193,0.45776721420937583,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,-0.4153892885403419,009240
26,광동제약,2018,Q2,헬스케어,-0.09274581500862553,-0.39329615805941276,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,-0.12410651396372092,009290
26,모토닉,2018,Q2,경기소비재,-0.05215864475240961,1.1266832492179377,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,-0.039345863140693355,009680
26,화신,2018,Q2,경기소비재,-0.06352429514741686,-0.7997050645148883,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,-0.2764227903966286,010690
26,현대위아,2018,Q2,경기소비재,-0.04835840157944618,-1.7211228180069318,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,-0.21530446167176093,011210
26,현대모비스,2018,Q2,경기소비재,0.031100604920123842,0.43139428285690484,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,-0.12428825229891692,012330
26,에스원,2018,Q2,경기소비재,0.012559488609163338,-0.2818278371533418,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,0.1522721228710695,012750
26,한온시스템,2018,Q2,경기소비재,0.16919542233488033,0.5767962195644465,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,-0.029903803054856445,018880
26,대교,2018,Q2,경기소비재,0.046616353135517784,-0.14924796050094014,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,-0.03671288182655204,019680
26,한섬,2018,Q2,경기소비재,0.17495676085955675,-0.8168989712430275,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,0.10624077525839656,020000
26,코웨이,2018,Q2,경기소비재,0.13791468261424292,0.031253600088487765,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,-0.21304272140056163,021240
26,롯데쇼핑,2018,Q2,경기소비재,-0.1285326429344631,0.9839014608904568,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,0.2253593548398804,023530
26,삼성물산,2018,Q2,경기소비재,0.0602964781418185,0.13924026489692132,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,-0.0750650933774371,028260
26,세종공업,2018,Q2,경기소비재,-0.04923884283588764,-3.2559646725714715,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,-0.20355736928484186,033530
26,강원랜드,2018,Q2,경기소비재,0.1253818671361259,0.032120299868546365,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,0.08886752800316404,035250
26,한라홀딩스,2018,Q2,경기소비재,-0.052756417435016884,0.2738017504100714,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,-0.028558511575035805,060980
26,S&T모티브,2018,Q2,경기소비재,0.031193280978570007,2.3594990036284478,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,-0.1601389542472001,064960
26,대웅제약,2018,Q2,헬스케어,0.03403901863627715,0.5335759394385131,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,0.029555656404603017,069620
26,현대백화점,2018,Q2,경기소비재,-0.022851619807038467,-0.3303481431094768,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,-0.042159209851972815,069960
26,금호타이어,2018,Q2,경기소비재,0.10794947873599557,4.381978371401942,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,-0.08937224159306241,073240
26,현대리바트,2018,Q2,경기소비재,0.10045932294075502,0.7943172920942609,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,-0.15604488189303073,079430
26,베이직하우스,2018,Q2,경기소비재,-0.23880577006481638,1.307855427182759,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,-0.1909564346338038,084870
26,LF,2018,Q2,경기소비재,0.00426919766441014,-0.008951998577285458,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,-0.0738278714332624,093050
26,한세실업,2018,Q2,경기소비재,-0.17843959182573688,4.748724047009664,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,0.3059765956162399,105630
26,영원무역,2018,Q2,경기소비재,0.034607361915617876,0.3651044130289314,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,0.2683867952357418,111770
26,GKL,2018,Q2,경기소비재,-0.0038555949011391394,0.5658020933061556,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,-0.0008850139108063371,114090
26,한미약품,2018,Q2,헬스케어,0.04667889320858402,0.7642013267800354,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,0.026422122860765306,128940
26,한국타이어,2018,Q2,경기소비재,0.03937732183576296,-0.019418081737173964,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,-0.032940679410604815,161390
26,동아에스티,2018,Q2,헬스케어,0.061285453528211464,1.8573202117175227,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,0.021830110025690054,170900
26,종근당,2018,Q2,헬스케어,0.021126053769131514,3.2243471470966103,-0.0044422507403751865,0.11515816784752042,0.3971853095173552,0.009009009009008917,0.007779076758894776,-0.025548812158209394,185750
