,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,자본금 변화율,1인평균급여 변화율,기말 소유주식 수 변화율,금리 변화율,국제유가 변화율,Label,Code
12,한샘,2021,Q4,경기소비재,0.10781259607153161,0.1344482439766912,0.0,0.17313432835820897,-0.10909840988159547,0.16812521036687933,0.08325393584683072,-0.20863710411363448,009240
12,광동제약,2021,Q4,헬스케어,0.05838417734390898,0.03461580436576317,0.0,0.0714285714285714,0.060799805770765936,0.16812521036687933,0.08325393584683072,-0.04210243108253543,009290
12,모토닉,2021,Q4,경기소비재,-0.06669869364155254,0.06472028695592202,0.0,0.046619690656428014,0.0,0.16812521036687933,0.08325393584683072,0.02718015906841602,009680
12,화신,2021,Q4,경기소비재,-0.2516506697431294,-0.0310737021893277,0.0,0.0,0.0,0.16812521036687933,0.08325393584683072,0.48293034903419824,010690
12,현대위아,2021,Q4,경기소비재,-0.16840702274294644,0.17352998924420904,0.0,0.1079136690647482,0.0,0.16812521036687933,0.08325393584683072,0.11832228239094274,011210
12,현대모비스,2021,Q4,경기소비재,-0.06442251973389633,0.26669889482452724,0.0,0.11688311688311681,-0.999999222204555,0.16812521036687933,0.08325393584683072,-0.00024295273202585427,012330
12,에스원,2021,Q4,경기소비재,-0.039635871629437366,0.0647213941093372,0.0,0.0901639344262295,0.0,0.16812521036687933,0.08325393584683072,-0.010809543650706818,012750
12,한온시스템,2021,Q4,경기소비재,-0.11040123187774187,0.08205761010346979,0.0,-0.09795930892687266,0.0,0.16812521036687933,0.08325393584683072,0.04592318181284297,018880
12,대교,2021,Q4,경기소비재,-0.030402607471756715,-0.0028195790496282624,0.0,0.05833333333333335,0.07413392269996066,0.16812521036687933,0.08325393584683072,0.015229347291798943,019680
12,한섬,2021,Q4,경기소비재,-0.037190631814859224,0.36007490521095376,0.0,0.043824133211678884,0.0,0.16812521036687933,0.08325393584683072,0.15937944667121864,020000
12,코웨이,2021,Q4,경기소비재,-0.054788999304157884,0.0012108188714279322,0.0,0.05024315819586156,0.24981707804680808,0.16812521036687933,0.08325393584683072,0.08627472523921398,021240
12,롯데쇼핑,2021,Q4,경기소비재,-0.025761574170057908,0.05492623466468882,0.0,0.07219768264870119,-0.10305493274520872,0.16812521036687933,0.08325393584683072,0.1434440746759318,023530
12,삼성물산,2021,Q4,경기소비재,0.06334782947590804,0.011396069453075919,0.0,0.1875,-0.3564476081167629,0.16812521036687933,0.08325393584683072,0.060794711524649714,028260
12,세종공업,2021,Q4,경기소비재,-0.24124051674864352,0.012904067564413424,0.0,-0.0026349392950524297,0.0,0.16812521036687933,0.08325393584683072,0.0340819679215064,033530
12,강원랜드,2021,Q4,경기소비재,0.1107764360075364,0.05224683901781191,0.0,-0.4458303847337467,0.0,0.16812521036687933,0.08325393584683072,0.0692287827746369,035250
12,한라홀딩스,2021,Q4,경기소비재,-0.09385204329762242,0.06943341431796735,0.0,0.39855072463768115,0.14261574322205872,0.16812521036687933,0.08325393584683072,0.045863412441984046,060980
12,S&T모티브,2021,Q4,경기소비재,-0.09225039939661969,0.049416930525984615,0.0,0.007751937984496138,-0.4867164012611821,0.16812521036687933,0.08325393584683072,0.1283931401326397,064960
12,대웅제약,2021,Q4,헬스케어,0.3288844824079724,0.013729896711003109,0.0,0.024193548387096753,0.1975147449461978,0.16812521036687933,0.08325393584683072,0.03283575678619291,069620
12,현대백화점,2021,Q4,경기소비재,0.053353447813784566,-0.06168537599580892,0.0,0.02400000000000002,0.0,0.16812521036687933,0.08325393584683072,0.0628408030113646,069960
12,금호타이어,2021,Q4,경기소비재,-0.1587319503762456,-0.06803339816910636,0.0,0.03333333333333344,0.0,0.16812521036687933,0.08325393584683072,0.10649287988589434,073240
12,현대리바트,2021,Q4,경기소비재,0.03888448240797241,0.04834868549033389,0.0,0.0,0.0,0.16812521036687933,0.08325393584683072,-0.09805862861773823,079430
12,베이직하우스,2021,Q4,경기소비재,-0.21318052534526669,-0.046752385466773516,0.0,-0.11292207792207787,-0.0019084307300599734,0.16812521036687933,0.08325393584683072,0.08457968983111136,084870
12,LF,2021,Q4,경기소비재,-0.019154429698407,0.0915290522510468,0.0,-0.050000000000000044,0.11855562906240569,0.16812521036687933,0.08325393584683072,0.11558250575306733,093050
12,한세실업,2021,Q4,경기소비재,0.09188413763263552,0.0023151494517383853,0.0,0.01195899378547094,-0.07693529641778718,0.16812521036687933,0.08325393584683072,0.0585084272566598,105630
12,영원무역,2021,Q4,경기소비재,0.12045423480383047,0.1003709130822783,0.0,0.04166666666666674,-0.11121445355115112,0.16812521036687933,0.08325393584683072,0.06151415048307723,111770
12,GKL,2021,Q4,경기소비재,0.05239441618280685,0.07158115191757886,0.0,0.005733972014441147,0.0,0.16812521036687933,0.08325393584683072,0.03343657626456341,114090
12,한미약품,2021,Q4,헬스케어,0.1365419181680136,0.007568965468034872,0.0,0.054263565891472965,0.0199995635198007,0.16812521036687933,0.08325393584683072,0.1106898560947257,128940
12,한국타이어,2021,Q4,경기소비재,-0.07913550162725447,-0.015215098783476044,0.0,0.04651162790697683,-0.031508971174030176,0.16812521036687933,0.08325393584683072,0.07620482825857539,161390
12,동아에스티,2021,Q4,헬스케어,0.039211302652888455,0.16300650226514413,0.0002579301378813348,0.032786885245901676,-0.07651802575869004,0.16812521036687933,0.08325393584683072,0.001248375176212048,170900
12,종근당,2021,Q4,헬스케어,-0.002806981680773424,0.08264208096695769,0.0,0.03007518796992481,0.05346384002756932,0.16812521036687933,0.08325393584683072,-0.029772261093295935,185750
