,name,year,quarter,sector,Relative Return,당기순이익 변화율,국제유가 변화율,금리 변화율,소비자물가지수 변화율,실업률 변화율,Label,Code
27,서흥,2018,Q1,헬스케어,0.06068375819570552,-9.102140586589424,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,-0.06473727727885197,008490
27,호텔신라,2018,Q1,경기소비재,0.2418911230532946,0.024260538361477124,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,-0.11956961463675633,008770
27,한샘,2018,Q1,경기소비재,-0.28225481008002434,-0.47606244081176663,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,-0.0027502790225857193,009240
27,광동제약,2018,Q1,헬스케어,-0.0014642845314028958,1.264678625496063,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,-0.09274581500862553,009290
27,모토닉,2018,Q1,경기소비재,0.06820573592469749,-0.40449976572224144,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,-0.05215864475240961,009680
27,화신,2018,Q1,경기소비재,-0.09651558164761077,0.7057667554155438,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,-0.06352429514741686,010690
27,현대위아,2018,Q1,경기소비재,-0.042813546253434476,-0.7522001742163127,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,-0.04835840157944618,011210
27,현대모비스,2018,Q1,경기소비재,-0.03845266523319882,0.5919564121387948,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,0.031100604920123842,012330
27,에스원,2018,Q1,경기소비재,-0.05067779766378799,1.0049321459908471,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,0.012559488609163338,012750
27,한온시스템,2018,Q1,경기소비재,-0.05204916313831523,-0.47185180022229956,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,0.16919542233488033,018880
27,대교,2018,Q1,경기소비재,-0.023176632305907868,9.876999307801439,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,0.046616353135517784,019680
27,한섬,2018,Q1,경기소비재,0.038747731152722675,0.34490315636016566,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,0.17495676085955675,020000
27,코웨이,2018,Q1,경기소비재,0.010008958569819083,0.6171025969998545,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,0.13791468261424292,021240
27,롯데쇼핑,2018,Q1,경기소비재,-0.051348459880846714,-1.0881019672978745,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,-0.1285326429344631,023530
27,삼성물산,2018,Q1,경기소비재,-0.08957878696409087,-0.7167538603844196,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,0.0602964781418185,028260
27,세종공업,2018,Q1,경기소비재,-0.039820768619866505,-21.62900538565965,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,-0.04923884283588764,033530
27,강원랜드,2018,Q1,경기소비재,0.011524773654505684,0.1578199533107829,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,0.1253818671361259,035250
27,한라홀딩스,2018,Q1,경기소비재,0.06009632361685735,1.6735784397237174,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,-0.052756417435016884,060980
27,S&T모티브,2018,Q1,경기소비재,-0.17184426697764327,-4.720435758851647,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,0.031193280978570007,064960
27,대웅제약,2018,Q1,헬스케어,-0.031720595904997845,-0.3305221132411079,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,0.03403901863627715,069620
27,현대백화점,2018,Q1,경기소비재,0.16678846650001888,0.38431829708614096,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,-0.022851619807038467,069960
27,금호타이어,2018,Q1,경기소비재,0.18608317162264223,-0.995582711219191,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,0.10794947873599557,073240
27,현대리바트,2018,Q1,경기소비재,-0.090993701998795,-0.08082988646741385,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,0.10045932294075502,079430
27,베이직하우스,2018,Q1,경기소비재,0.00589793366981508,-0.3988272651748326,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,-0.23880577006481638,084870
27,LF,2018,Q1,경기소비재,0.07725068952967529,0.08591810801040722,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,0.00426919766441014,093050
27,한세실업,2018,Q1,경기소비재,-0.048517023628670906,-0.591401842195797,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,-0.17843959182573688,105630
27,영원무역,2018,Q1,경기소비재,0.11258461600337473,-1.6091653438343962,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,0.034607361915617876,111770
27,GKL,2018,Q1,경기소비재,-0.041900324567956115,0.22246778115790877,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,-0.0038555949011391394,114090
27,한미약품,2018,Q1,헬스케어,-0.09594763606609717,-0.12897892066780692,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,0.04667889320858402,128940
27,한국타이어,2018,Q1,경기소비재,-0.10909638114390649,0.3223139459078641,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,0.03937732183576296,161390
27,동아에스티,2018,Q1,헬스케어,-0.11209688354631328,-1.7798617510452917,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,0.061285453528211464,170900
27,종근당,2018,Q1,헬스케어,-0.12446704544380001,-0.7910896012723341,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,0.021126053769131514,185750
