code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),총포괄손익
003000,부광약품,헬스케어,2021,Q4,2022-03-17,"186,485,392,897","220,450,700,942","406,936,093,839","35,312,012,226","60,530,287,589","95,842,299,815","36,401,993,000","286,873,323,239","311,093,794,024",53822180728,8198070588,3395978310,-924626960,
003000,부광약품,헬스케어,2022,Q1,2022-05-13,"185,480,482,927","219,370,461,361","404,850,944,288","39,974,515,468","61,355,776,000","101,330,291,468","36,401,993,000","279,300,182,035","303,520,652,820",36748692726,58704600,-341893732,-606576208,
003000,부광약품,헬스케어,2022,Q2,2022-08-16,"182,668,713,702","217,255,558,642","399,924,272,344","33,749,256,181","61,179,337,610","94,928,593,791","36,401,993,000","280,775,207,768","304,995,678,553",42842955399,2340147828,2639946610,1598975765,
003000,부광약품,헬스케어,2022,Q3,2022-11-11,"194,668,569,400","220,550,620,082","415,219,189,482","44,974,288,279","62,535,084,639","107,509,372,918","36,401,993,000","283,489,345,779","307,709,816,564",49540745643,3217371570,3844273750,2838404387,
003000,부광약품,헬스케어,2022,Q4,2023-03-20,"192,376,604,668","228,235,178,477","420,611,783,145","42,979,199,096","67,433,978,357","110,413,177,453","36,401,993,000","286,010,467,061","310,198,605,692",61206593040,6705883089,727234816,-1789181071,
003000,부광약품,헬스케어,2023,Q1,2023-05-15,"181,351,711,960","225,694,533,588","407,046,245,548","31,437,081,576","67,926,254,878","99,363,336,454","36,401,993,000","283,494,770,463","307,682,909,094",36983279409,-1968217281,-2794097885,-2443687299,
003000,부광약품,헬스케어,2023,Q2,2023-08-10,"184,439,492,488","225,705,911,464","410,145,403,952","31,631,450,884","68,085,638,594","99,717,089,478","36,401,993,000","286,240,175,843","310,428,314,474",43205393525,2628447457,3438983036,2801535885,
003000,부광약품,헬스케어,2023,Q3,2023-11-14,"187,380,352,756","236,424,826,520","423,805,179,276","26,617,504,983","98,048,667,156","124,666,172,139","36,401,993,000","274,950,868,506","299,139,007,137",20102759477,-10874969750,-11864736471,-11215932685,-11289307337
003000,부광약품,헬스케어,2023,Q4,2024-03-14,"232,285,551,483","228,250,487,856","460,536,039,339","78,225,977,983","95,585,812,547","173,811,790,530","36,401,993,000","265,448,585,448","286,724,248,809",24884757314,-6957837334,-11975775432,-8234661566,-12185049546
003000,부광약품,헬스케어,2024,Q1,2024-05-14,"229,124,718,990","228,236,175,519","457,360,894,509","72,653,311,212","96,113,925,585","168,767,236,797","36,401,993,000","216,533,537,932","288,593,657,712",34028881622,2059629328,2402639255,1983374016,1869408903
003000,부광약품,헬스케어,2024,Q2,2024-08-13,"179,114,384,597","219,930,833,503","399,045,218,100","28,336,423,429","88,945,402,877","117,281,826,306","36,401,993,000","209,703,272,014","281,763,391,794",36693461950,2321123765,-3997091616,-6709013434,-6830265918
003000,부광약품,헬스케어,2024,Q3,2024-11-13,"183,027,472,344","221,616,928,688","404,644,401,032","28,333,678,302","89,706,734,361","118,040,412,663","36,401,993,000","214,543,868,589","286,603,988,369",42462101957,6634207514,6226920572,4967880950,4840596575
003000,부광약품,헬스케어,2024,Q4,2025-03-18,"190,617,729,403","179,462,244,706","370,079,974,109","33,944,891,577","93,224,082,111","127,168,973,688","36,401,993,000","153,518,990,326","242,911,000,421",44422850585,5988926145,-57042610673,-55852543015,-43692987948
003000,부광약품,헬스케어,2025,Q1,2025-05-08,"196,039,043,504","176,191,693,178","372,230,736,682","33,580,681,783","93,249,490,443","126,830,172,226","36,401,993,000","156,459,176,993","245,400,564,456",43849740564,5934621172,2585247733,2793710721,2601741757
003000,부광약품,헬스케어,2025,Q2,2025-08-14,"203,889,095,213","179,432,451,406","383,321,546,619","34,865,394,073","94,376,935,957","129,242,330,030","36,401,993,000","165,308,531,220","254,079,216,589",37410043083,4507511350,5031989297,8941434617,8566474411
