,name,sector,year,quarter,매출액변화율,유동자산변화율,비유동자산변화율,영업이익변화율,부채총계변화율,Relative Return,발행금액변화율,특정 증권 등 소유 증감 수변화율,자기주식수변화율,증자주식수변화율,Label,Code
13,Hyundai_Green_Food,기타금융,2021,Q2,0.014532816601616316,0.03899963432296849,-0.029270714718440782,-0.553756622467455,-0.025933489162200063,0.13608907996087183,-0.012977675220024354,-0.047410315219361676,-0.01144988694242044,-0.021352198137558176,-0.03821798873674365,005440
13,Crown_Confectionery,기타금융,2021,Q2,0.6410811362263514,0.781973800682213,0.0007241057356541791,0.9692862139742978,0.08070763024396932,0.04250611545095148,0.0,0.0,-0.006454959377017344,0.014417605343568174,0.1100372101097265,005740
13,SK_Chemicals,기타금융,2021,Q2,-0.32032359673864796,0.46046580364641154,-0.08162079361197216,1.069714919672622,0.13751319479354362,-0.15946096202667265,0.0177867923787417,0.0,0.4009338927509244,0.0012105786248098882,-0.18233354863993953,006120
13,LS_Corp,기타금융,2021,Q2,-0.08279937981462959,-0.41731547327121143,-0.03670944949737831,-0.965811134245296,-0.4117648760868622,-0.10886733457161099,0.0,0.03255450251340197,-0.0247408223846326,0.0,-0.03807269054915383,006260
13,Seoyon,기타금융,2021,Q2,0.4289447800899917,0.06797925857963083,0.0014925147475245426,1.0844352644249315,0.30586437240517406,1.207599486521181,0.007991596340447105,0.0,0.004107800752286339,0.02514499576531748,-0.240182143543488,007860
13,Daeduck_Electronics,기타금융,2021,Q2,0.9687315475825423,0.10050807656604133,-0.01987249711387884,0.9788682569898495,0.889395289844319,-0.08128553090042184,-0.08084143863115845,-0.13613463703818685,0.10641063296765696,-0.092108422865258,0.1791491423494732,008060
13,Hyundai_Heavy_Industries,기타금융,2021,Q2,-0.01323109384194554,-0.0065114946509690075,-0.0048761634575711366,3.5362753811963956,-9.616514201393755e-05,0.15919939701569874,-0.0023709556502700124,-0.0026516122392563624,-2.8065892893194033,-0.0017637262776857288,-0.05980674552103116,009540
13,OCI,기타금융,2021,Q2,-0.2037702313115859,-0.07716837705228041,0.015238029645348705,-0.9653917442703361,0.028354312934704917,0.21204847666483845,0.001390193362509895,-0.04567706226197732,-0.025912782962170366,-0.06198968828824003,-0.09710887955947098,010060
13,Hyundai_Development_Company,기타금융,2021,Q2,0.7279881879577168,-0.38454525648549276,-0.000971476172779262,0.936671338233314,-0.3139852699077601,-0.05660263532066527,0.01168688124765871,0.0,-0.0060114422786401445,0.011686881247659042,0.09871177299748737,012630
13,SK_Holdings,기타금융,2021,Q2,0.47719849750028964,0.058980958338033074,-0.008777824663655176,0.9556323484306308,-0.008935828966241566,0.10455323614166472,0.012970747905047486,-0.10733971764333794,0.017059785517564374,0.07759719040305169,-0.06117126793818515,034730
13,Halla_Holdings,기타금융,2021,Q2,-0.13828458180429348,0.09345377553084333,-0.03059706894525993,-0.85877070391617,0.04777270282483215,0.002491582038994772,-0.03190835725307295,-0.04031403254928434,-0.014625905867689415,-0.03190835725307273,0.1480896594413885,060980
13,GS_Holdings,기타금융,2021,Q2,0.6922184498319486,0.44756046101784663,-0.0002048259013693876,0.8454396664263586,0.11031271763944583,-0.028435966671547262,0.0,0.009084541250876432,0.01137712219568765,0.0,0.1304651120142535,078930
