,name,sector,year,quarter,자본총계변화율,매출액변화율,이익잉여금변화율,Relative Return,전체 주식 수변화율,전체 주주 수변화율,특정 증권 등 소유 증감 수변화율,자기주식수변화율,1인평균급여변화율,특정 증권 등 소유 수변화율,Label,Code
10,LG_International,유통,2022,Q1,-0.05798969977837087,-0.056259761124088925,-0.04422056179281442,-0.21211013717105892,0.2457813208216142,0.30617070730438223,0.013256256547146128,0.3395626985589214,0.007089736582032269,0.013161269773147577,0.3601081620022607,001120
10,Dongkuk_Steel,기타금융,2022,Q1,-0.029917547935057298,0.004821526927948461,-0.09877692969315421,-0.10572532277451015,0.17089471390107314,0.339538509881007,-0.05871515061329147,-0.0664052917187079,0.2514278484674355,0.28969564355450994,0.13295764505159907,001230
10,SK_Networks,유통,2022,Q1,0.0057903404061254715,0.13891935956034362,0.0178928690680199,-0.004246819758813535,0.0,0.0,0.014581159654762255,0.4913556537388222,0.3246726366265459,0.0002300693371418694,0.01967806084554924,001740
10,Orion_Corp,기타금융,2022,Q1,0.010396642162661673,-2.3781730038538362,-9.468226499093175,-0.01996762863030734,0.16773258499368426,0.29359968948939386,0.0,0.10926700983054438,-0.3771269802556356,0.0,-0.027144055079465434,001800
10,Nexen_Tire,화학,2022,Q1,0.030118775570109557,-0.21921768598854374,0.030469567183060375,-0.10206879594548245,0.798386369083673,0.2958638035988481,0.0,0.04437502723087117,-0.0014158525918852582,0.0,0.009873799629543697,002350
10,KCC,화학,2022,Q1,0.032919143064927714,0.061755256885331455,0.01846767239969238,-0.22668254620167846,0.3614544003269362,0.38163818911916914,-0.053575570278885376,0.2330007790935298,0.14839274657234203,-0.053566187825308864,0.16515330273513376,002380
10,AmoreG,화학,2022,Q1,0.0047688912843733,-0.009426965713164925,0.007209428689631703,-0.08153225448064748,0.19963100628712271,0.29812594111878854,0.0012998517071800553,0.060142101086973265,0.24329673995632461,0.0011506703479439162,0.060444603613026816,002790
10,Korea_Shell_Petroleum,화학,2022,Q1,0.1476991503459455,-0.10241498001973448,0.15898117367455533,-0.06534628098570389,0.1558979124017862,0.13171803561088824,0.0,0.0,0.13966005048854224,0.0,0.06390503643832378,002960
10,SeAH_Steel,기타금융,2022,Q1,-0.016875244969239533,-4.75871480319539,-0.020133019489252613,-0.24562710105236968,0.2880549432607099,0.3212384535148267,0.003091361778955193,0.08263145729148158,0.0976420216163475,0.00011257910431206053,0.2168797753146869,003030
10,Taekwang_Industrial,화학,2022,Q1,-0.014657013407403774,-0.030974812950307573,-0.01286790851956221,-0.046994655657334364,0.1750947648864567,0.16951092642929855,-0.005046835452558351,-127.26228268030124,-0.06711305347405139,-0.005046835452558351,0.07561492524264538,003240
10,Korean_Air,운송·창고,2022,Q1,-0.07775984271711134,0.007332014250651886,-1.2055995446110033,-0.1065743252819815,0.23792527809790254,0.33418845454062407,0.0022610413010633046,0.19675955600882367,-0.04412568960420682,-0.03493605623799656,0.10316783058017008,003490
10,LG_Corp,기타금융,2022,Q1,-0.01214706463383508,-4.074490961364263,-0.014246278527114908,-0.11580544707307734,0.34641299274718407,0.5483659252299073,0.0,-16.484452917377357,0.06543349948970201,0.0,0.023814789579562505,003550
11,S&T_Heavy_Industries,운송장비·부품,2022,Q1,0.0038120023268932712,0.28778468174787086,0.0011343995160328912,-0.07328057460380377,0.3207868718416321,0.2583078860558221,0.0,0.407238684021623,0.2104456805013728,0.0,0.0057783027351337585,003570
10,SsangYong_Motor,운송장비·부품,2022,Q1,-0.018241801638904542,-0.07132315447970416,-0.03029500965113252,0.0,0.060713433442551534,0.04679241418388824,-0.042746132884782684,0.0,-63.69966622182146,-0.042743375817476226,0.0,003620
10,Samsung_Fine Chemicals,화학,2022,Q1,-0.06336575570318814,-0.2518205709759249,-0.08510924735670877,-0.15422586022483192,0.2502198173778666,0.4117036879119844,-0.8717488179508801,-0.061526849934993244,-0.10223368826351642,-0.3559603172487422,0.13967998087626973,004000
10,Hansol_Holdings,기타금융,2022,Q1,-0.0008370436205860088,-0.005157802790620947,-0.0010184617425637033,-0.10244998645513093,0.16489442453942382,0.1798760332425814,-0.007894694394278146,-848068.4883691862,0.1923564474986006,-0.007894694394278146,0.06957986209127058,004150
10,Shinsegae,유통,2022,Q1,-0.01747155712298909,0.07610828996745334,-0.02250658414895268,-0.015314983633494081,0.45091386629646646,0.5492871562410083,-0.3880968721492195,-5.726777286882035,0.2090044826495535,-0.07117130139662153,0.09528060117926389,004170
10,SEBANG_Global_Battery,전기·전자,2022,Q1,-0.005910164954132213,0.08150993058567679,-0.011087715913615126,-0.08413726794857924,0.2508444181016408,0.37398858967397486,-0.03713661843949989,0.21399894922711593,0.011776044881405379,-0.039651569882372284,-0.018186312794455387,004490
11,Hansol_Technics,전기·전자,2022,Q1,0.028308793855448378,-0.10802577639375421,0.2689533967996003,0.13872593525057644,0.13103940429960725,0.24890311942586796,0.0,-0.086431406708674,-0.0400564024465091,0.0,-0.04635513799821167,004710
10,Hyosung,기타금융,2022,Q1,0.029321047210683404,0.17886883613167726,0.013709767774316872,-0.1595535837565502,0.15767870623662872,0.057766281864492064,0.043929022609675905,0.08238158347892377,0.15133585087018497,-0.0014258887598521675,-0.013473937057287666,004800
10,Samkwang_Glass,전기·가스,2022,Q1,-0.006552140737596135,-0.36680785722078957,-0.04305679512865335,-0.08568191434459306,0.11042655539473356,0.20290268918288457,-0.08495993330521423,0.373814731112019,0.11158711422702738,-0.08390080349108264,0.14074979926186285,005090
10,Hyundai_Motor,운송장비·부품,2022,Q1,0.006122105866819716,0.1478053104326399,0.0017379217574677863,0.06892126025858154,0.2999770944398241,0.39826652381858696,0.003045454811513526,0.24720041795577508,0.0876203076211628,0.00045814508532826537,-0.06713308699806447,005380
10,Hyundai_Green_Food,기타금융,2022,Q1,0.007967198551997234,-0.043560674738745364,-0.007072443339017465,-0.05512744598190551,-0.005527930271204573,0.312777456048663,0.02775297103589558,0.04632863302001666,-0.14690527072472648,0.019270269506327042,0.13093963858007376,005440
10,Crown_Confectionery,기타금융,2022,Q1,-0.011625462357482297,-1.7494707770032236,-0.01811135880878112,-0.03330096196364067,0.24118645223144353,0.24294828084979225,0.0,0.2370234612138985,-0.0344307786936382,0.0,0.1691826067644378,005740
10,SL_Corp,운송장비·부품,2022,Q1,-0.01891147570597007,0.056260096351754885,-0.030987246226121368,0.1667852980486822,0.3478084244742541,0.2799315803218124,-0.017701782272848687,0.5329167696086696,0.40011860404850286,-0.017701782272848465,-0.12345953370378965,005850
11,Samsung_Electronics,전기·전자,2022,Q1,-0.02630539794117137,-0.031090142014916333,-0.027540639992189586,0.07290562351222762,0.32891950127459,0.4160453775926569,-0.02563819823978042,-0.08191340747739728,0.18347765210928535,-0.022179966931257455,-0.043986675674366066,005930
10,SK_Chemicals,기타금융,2022,Q1,-0.020526276325253168,0.30542973683110286,-0.014773257488093217,-0.0159229982258443,0.17963727956979847,0.1855389973131757,0.0,-0.5868793968729229,0.19723729012064506,0.0,-0.024232689242650873,006120
10,LS_Corp,기타금융,2022,Q1,-0.021311978778530527,-0.025699929114678888,-0.023992833498836408,-0.13734073171769612,0.1921483012480506,0.24407761383303062,-0.012803188435198898,-0.05746588450895129,-0.06303772943716313,-0.024288592772391482,0.05721679479862582,006260
11,Samsung_SDI,전기·전자,2022,Q1,-0.01869778762120733,-0.07259043404131438,-0.021985669826170673,-0.062797906016297,0.16217900321768708,0.2456756324731958,-0.029778255999234338,0.10677634696269656,0.18579117869371453,-0.051822479112803244,-0.021616789917311835,006400
11,Korea_Petrochemical_Ind,화학,2022,Q1,0.009218848888168818,-0.011789464987368437,0.010912448170985134,-0.12342674812716269,0.23850956804205892,0.4001819999093741,-0.0034311109184705924,0.04771549507262007,0.10190295729728105,-0.005128901375758277,-0.00023131264948161867,006650
10,GS_Retail,유통,2022,Q1,0.019195898232475805,0.023873645267978083,0.027544177553696203,-0.045457824708738714,0.12724485468954427,0.23477920544749342,-0.001032546433287429,0.2818829498157738,0.02011152838612129,-0.001032355829674536,0.012015940097771127,007070
10,Dong-A_Tire,전기·전자,2022,Q1,-0.0109387612538141,-1.2773366665938397,-0.010149939881421988,0.5476663555085312,0.16408155307006933,0.036352104359608006,-0.3050836956903171,-0.1505393155625927,-0.24202981502677812,-0.30508369569031735,0.05192870065220981,007340
11,Kukdo_Chemical,화학,2022,Q1,-0.024832065880789678,0.0552864467663603,-0.03206077022520937,-0.21792681230377672,0.2779010152476493,0.2886095240596144,-0.09248133717238138,0.07088988989219247,0.15979102724828453,-0.16671514399816778,0.10947435270989397,007690
10,Seoyon,기타금융,2022,Q1,-0.012423462959045839,-1.5559076878731504,-0.05212715759060771,0.038365704703026,0.23194141564984005,0.38186851494900176,0.0,0.21184983148837078,0.22462193335657588,0.0,-0.1797276496458186,007860
10,Daeduck_Electronics,기타금융,2022,Q1,0.0052841999536908935,0.10580201430898495,0.2652794940802118,0.1501781165506988,0.3083851641479164,0.3788496992523497,0.02999904785283314,-0.007585966753443252,0.3456710666286217,0.02999904785283325,0.04097747855930958,008060
10,Seohung,화학,2022,Q1,-0.016825804009117817,-0.33523516842140766,-0.018230033466900997,-0.13499653036441137,0.42758283437332434,0.49930806979860054,0.0,0.17607519062038934,0.11632446257018025,0.0,-0.007665055377341995,008490
10,Hotel_Shilla,유통,2022,Q1,0.01508060080991469,0.029455745953867796,0.030037824542278657,-0.0796575511109275,0.23021445704993948,0.40185352540246766,-0.16384455591528568,0.17164436198102018,0.167880298602202,-0.034362943689025593,0.11251789742797272,008770
11,Samsung_Electro-Mechanics,전기·전자,2022,Q1,-0.016941313171535466,0.060329342898911786,0.68341646680279,0.13234587467469738,0.22116039478655336,0.2738194072880733,-0.03223481150249907,0.06174227422898637,0.22168770554666573,-0.04252565198504876,-0.08932672605219982,009150
10,Hanssem,유통,2022,Q1,0.02256447418187635,0.08158404135231767,0.001843100318213442,-0.20519969614085584,0.3019390574190254,0.33970039513679784,0.014569735110836701,0.06319345937654108,0.18531375489866042,0.014691396317853211,0.002515940097771119,009240
10,Hyundai_Heavy_Industries,기타금융,2022,Q1,-0.0057258509602529095,0.4273557200605753,-0.003570993793777122,-0.050000631930637376,0.2120723055351882,0.3668271033067737,-0.0048039694937931365,2.3408871990097233,0.04005320757331654,-0.004770309389627414,0.0181929768941321,009540
10,Moorim_P&P,종이·목재,2022,Q1,0.007642192983159823,0.06538033424450662,0.014257682580866238,-0.0025253282141136195,0.18955609627437275,0.26208228340740036,0.0,0.08527385017555034,0.04161921438382421,0.0,0.1094274829954732,009580
10,Motonic,운송장비·부품,2022,Q1,0.013108465013346504,0.05039267743911635,0.014629233334821024,-0.009675769951351887,0.2726178208279263,0.24796401997946216,-0.011584895512353643,0.08100033842545562,0.14354226615945687,0.0283515192126208,-0.019617586752736865,009680
10,Hanwha_Solutions,화학,2022,Q1,-0.0036939155266000334,0.014014682124821043,-0.01662958798601566,-0.19685559025587127,0.3538554327070952,0.47690433928873566,-0.06013542212656975,-0.4720000410604488,-0.012983981175802572,-0.16619510830411288,0.09212839813128179,009830
10,OCI,기타금융,2022,Q1,0.004497487183129589,-0.08777918298464105,0.006337754209028601,-0.34465937025774585,0.2477511083854652,0.3456266081565216,0.051898907610882894,0.0012351524251995594,0.27720437032286405,0.04827501630761055,0.08423183020951389,010060
10,LS_Electric,전기·전자,2022,Q1,0.003417554604181916,0.10347637265536425,0.004630711594534098,-0.14245880361770016,0.23644214725486545,0.21226751917981956,-0.09910394805055311,0.07236219379918296,0.11462001621996343,-0.011249141301284515,-0.11142119803291539,010120
10,Samsung_Heavy Industries,운송장비·부품,2022,Q1,0.011907474067928803,0.19454904902098868,-0.06310909157885902,-0.07211816626471594,0.3457322515012734,0.406418679551371,-0.021528726189321334,0.2005007927757162,0.1795667233503948,-0.024005037527172535,0.07943901702084805,010140
10,Hyundai_Mipo_Dockyard,운송장비·부품,2022,Q1,0.012887148273489246,-0.02066111296661033,0.017752162025870488,0.030807565168142273,0.2172065818397393,0.43659236219580155,-0.04822487698914646,0.08822441722765706,0.05231676455288581,-0.04814969333232466,0.18850417282821347,010620
10,Hwashin,운송장비·부품,2022,Q1,-0.012495902068017761,-0.033548360512601016,-0.008141145624097845,-0.01693732560000431,0.2566975262682817,0.21888297719606897,0.0,0.31957083406228737,0.08287067017484984,0.0,-0.04437050678867577,010690
10,S-Oil,화학,2022,Q1,-0.07820625642030454,-0.11960711880299302,-0.10265248777890612,-0.19311577677845548,-0.08812656651687334,-0.08812656651687356,-0.12102485414286335,0.015604471831171418,-0.14363678116609524,-0.18142123675065425,0.1973580921653567,010950
10,LG_Innotek,전기·전자,2022,Q1,-0.0675330660383473,0.3150796368112465,-0.1185805178620758,0.7718198109832193,0.5421705074847326,0.411939846173748,18.79743582624819,0.4237954300272432,0.4057309802382525,0.06281021381075891,0.13681606620117592,011070
10,Lotte_Chemical,화학,2022,Q1,0.007864900463205982,-0.16381138972578513,0.008384091708865338,-0.08246502219668136,0.10376546272733378,0.26837954421026733,-0.18979429034617334,-0.09576150905557146,0.0849856779457755,-0.13530615486356368,0.04488051721679082,011170
10,Hyundai_Merchant_Marine,운송·창고,2022,Q1,-0.29338962458158657,-0.10740227819989778,-4.275859992495959,-0.1589419876046663,0.021516841232174677,0.16847277380355608,-0.26525125207992395,0.0,0.003942520109091796,-0.5079449494033925,0.15310384206688857,011200
11,Hyundai_WIA,운송장비·부품,2022,Q1,-0.008931570176166748,0.0389381536021044,-0.010992888572441295,0.0351048351378086,0.271156420773882,0.4490395397488903,-0.006981649439279369,0.09835974384776647,0.1292493777961944,0.009479098190393942,-0.11881534706892752,011210
10,Kumho_Petrochemical,화학,2022,Q1,0.015799794885096086,-0.03455159385557027,0.022964758363914317,-0.09416117701740412,0.18760624855453512,0.3843264142643047,0.0031380853283891064,-0.10137972385508731,-0.015429149579188728,0.08301941945248781,0.01036994795177898,011780
10,SKC,화학,2022,Q1,-0.07875594167589406,-0.3794747787619046,-0.09173472525783288,0.05205618089350218,0.10516476377392447,0.18629671095118228,-0.1296378942865244,-0.20936576990858313,0.0727849926924522,-0.03506345196361127,-0.03517416349491127,011790
11,Hyundai_Mobis,운송장비·부품,2022,Q1,-0.00514990332361398,0.05704855724915536,-0.005804648932561607,0.019294558457966706,0.16506023755006416,0.3933709567730779,-0.0006130384742764061,0.26669026599130374,0.03646394511133999,-0.0006130384742764061,-0.07907370313570772,012330
10,Hanwha_Aerospace,운송장비·부품,2022,Q1,-0.03197752797345399,0.3108755331345462,-0.04511742248926098,-0.024700936133858934,0.43396906424411485,0.5615163773466316,-0.1065706609126047,0.5532957540172039,0.17040772791397862,-0.1119847401043712,0.16019554659154756,012450
10,Hyundai_Development_Company,기타금융,2022,Q1,-0.0101923062417002,-2.799015171718221,-0.006445718170405845,-0.02791869896669878,0.1805787306417571,0.26635144958790047,0.0,0.14558567109660114,0.28844533769753666,0.0,-0.2411351456585778,012630
11,Hansol_Chemical,화학,2022,Q1,-0.027822969208341153,-0.07857545146440548,-0.034249143915151326,-0.10112704892016242,0.3325683732298388,0.30541711684793604,0.5654894984213005,-0.27656580691538757,0.15053722633724176,-0.03633688942259283,-0.11166477210600534,014680
10,Dongwon_Systems,화학,2022,Q1,0.007261628891118477,-0.04932012041309486,0.04162741852106866,-0.16743429529697398,0.1485746336951631,0.2057736222444131,-0.023195794700544337,0.4495541430674356,0.03477182850370897,-0.025299724360303477,0.2366099404000229,014820
10,UNID,화학,2022,Q1,-0.04365334612223304,-0.32879592849208605,-0.04294945438897302,-0.21355581081351543,0.23400377596997324,0.45439385108225494,0.08585494690188811,0.47781198181938644,0.04470080787544617,0.07340077014243818,0.12422130382720468,014830
10,Korea_Electric_Power_Corporation_(KEPCO),전기·가스,2022,Q1,0.1363809789402377,-0.04786673031510946,0.21820158514326315,-0.04218985085252956,0.18925906042892326,0.27066815490387275,-0.13734129920853633,0.0,0.10620677359600472,-0.15732747725395013,0.09286183581279435,015760
10,SK_Telecom,통신,2022,Q1,0.007505024461338716,-0.001395657289828156,0.006657338237303301,0.0507212542864713,0.3807347462912506,0.2829447355830006,0.010449764732756828,-2.480612675408479,0.2760452263043207,0.011007078477647925,0.06728623924307027,017670
10,Iljin_Materials,전기·전자,2022,Q1,0.009566566194394333,-0.20686923360280662,0.02133924196081516,0.3304388754347333,0.05714322863248,-0.11969217349470762,-0.047803175371359474,0.0,-0.08635920588483881,-0.00866326882936308,-0.21286867528684428,020150
10,Lotte_Shopping,유통,2022,Q1,-0.009377085396739648,-0.024546882615897436,-0.015138040632199923,-0.13590258797990082,0.17671177296716178,0.3032959880302568,-0.0909838583341136,-5.277952512693867,0.09181614788114767,-0.09578331742232904,0.17806287023185724,023530
10,Korea_Electric_Terminal,전기·전자,2022,Q1,-0.005073273577945736,-0.06591819246530872,-0.006121365884778074,0.02530204422557241,0.2980505891605917,0.376976575322613,0.013333512572291206,0.2980505891605916,0.05455983780959239,-0.06083677715705549,-0.08657405487457678,025540
10,Namhae_Chemical,화학,2022,Q1,-0.07150774520267689,-0.488528003109604,-0.08808058020675635,-0.08919839786107657,0.08895103431101081,0.08916349726642614,0.0,-0.013783486973454107,-0.014731533725181434,0.0,0.13181996940180044,025860
11,Samsung_C&T,유통,2022,Q1,0.07019964824538227,-0.10961214053520152,-0.0052437933717637275,-0.015205723868402576,0.31515595566113497,0.4152684420445587,0.04445368164274288,0.02075994864213171,0.13978476358243663,0.044472556284457454,0.025497108307155097,028260
11,Sindoh,전기·전자,2022,Q1,0.01608613112194346,-0.16205336580159324,0.007005535939322627,0.033427433098087725,0.1613856044010038,0.2202973175907761,0.0013510214764831385,0.002289445075389418,0.11296029383284034,0.0013510214764831385,0.056677256778055934,029530
10,KT_Corp,통신,2022,Q1,0.004961379437880997,0.013081984591415519,0.006010066981626205,-0.04073012219032794,0.16547257534495485,0.2976135401451133,0.0008067750081454106,0.412475900574405,0.09077085716133138,0.004316195865060157,0.2461056836875147,030200
10,LG_Uplus,통신,2022,Q1,-0.0024962594536235283,0.05923437089143102,-0.004434849733387924,-0.08297981024714013,0.18495350682033396,0.32329315470444975,0.005493624110989748,0.5469973699022841,0.09219273785887927,0.005466309449559503,0.11264934912416907,032640
10,Sejong_Industrial,운송장비·부품,2022,Q1,0.009970686322570699,0.08004179273056744,0.008271732373443808,-0.26381271853348853,0.23340060665498874,0.319382586347698,-0.011165901910802578,0.036235921518523506,-0.105950205490696,-0.011165901910802578,-0.03881586242806126,033530
10,LG_Display,전기·전자,2022,Q1,0.03765431298364774,0.207007934465266,0.059871718261128914,0.31500298430000334,0.22949739138955505,0.32346269851609455,-0.11016103707056368,0.0,0.044570823091204526,-0.1101185866677239,-0.08791112694564701,034220
10,SK_Holdings,기타금융,2022,Q1,-0.023536257451343356,-0.3733768908755406,-0.03152496332478916,-0.039464483976219294,0.2867496967008958,0.37728749325405364,-0.01565270966533161,0.0427901878816046,0.07775010190099252,-0.014636423290109501,0.03785485860500646,034730
10,Korea_Gas_Corporation,전기·가스,2022,Q1,-0.05342001344207903,-0.5140919388818563,-0.08506358875499043,-0.18540478710025268,0.42780958865273355,0.44731002121715346,0.6273425229542935,0.2999906082015894,0.2247263666331667,-0.3481387565971714,0.08835621447307734,036460
10,Daewoo_Shipbuilding_&_Marine_Engineering,운송장비·부품,2022,Q1,0.23108230725069856,0.08213953912346494,-0.4628448718533067,-0.11678466484926354,-0.02774183063270108,0.25094814186567327,-0.22603995143119282,0.1905782722308783,0.1571582129293072,-0.0939423563981514,0.14838278491178009,042660
10,Daewoo_International,유통,2022,Q1,0.0026949886947285062,-0.03389466553746057,0.004332272951247829,-0.05316236182504054,0.09671594217475687,0.09877179073060183,-0.20861152131726945,-735.4634071531508,-0.024000374309582018,-0.21248930956580936,0.03076645064916663,047050
10,Korea_Aerospace_Industries,운송장비·부품,2022,Q1,-0.015862986411254054,0.1970191260805686,-0.030377099756056403,0.00269497299570892,0.16653156845443728,0.3433992748831801,-0.7168412025289088,0.0,0.05213366430170174,-0.07002086264760377,0.38298293073425327,047810
10,LG_Household & Health Care,화학,2022,Q1,0.027900691236087627,0.14512203626819664,0.02935687740471793,-0.16614065281380272,0.224438855654293,0.19728787449194296,0.030029090845943074,-0.026159708258234993,0.06242548642661527,0.030033463291604945,-0.1468910100305496,051900
10,LG_Chem,화학,2022,Q1,-0.06070526839222845,-0.1958171048706694,-0.0730208302864852,-0.1961458634203673,0.31012018742776115,0.36124702447016477,0.11368530359914941,-0.8783193925162707,0.01600092187634561,0.04327795268911361,-0.06525551674120983,051910
10,Halla_Holdings,기타금융,2022,Q1,-0.010738338354705723,-0.1597107863450309,-0.004973919843721086,-0.16050816917084787,0.22605669950748009,0.21669688468547166,-0.007449995804435172,0.23451311700432886,0.07636552481392855,-0.007449995804435172,-0.03179326215036242,060980
10,Hyundai_Rotem,운송장비·부품,2022,Q1,-0.02462192567958499,0.13480818842798403,0.3339246174142728,-0.1145168948776868,0.291992614719211,0.29612860073577496,0.019573027663246978,0.0,0.1337148584131791,0.019573027663246978,0.04848663606846709,064350
11,S&T_Motiv,운송장비·부품,2022,Q1,3.352151703828188e-05,0.14652718105152351,-0.014829547011608435,-0.047497244976356684,0.20309825685716443,0.35967577568699294,-0.01036316631065426,-0.43349806035514415,0.08616212823623803,-0.01036316631065426,0.058273573161131534,064960
10,LG_Electronics,전기·전자,2022,Q1,-0.0910678040168702,-0.25332713286275976,-0.1569882282259425,0.112967298328524,0.17201040105272802,0.294550046835779,-0.009175602680778772,0.06164994228081422,0.13046313456280245,-0.008955875961860205,-0.0567616998250301,066570
10,Huchems,화학,2022,Q1,0.017983830277261026,-0.21668490376473848,0.021027855805380358,-0.18001408623774054,0.34290409394408794,0.5071558832760159,0.1740999019059999,0.08757516960397527,0.10262368970109592,0.023681867587711847,0.05991624044817993,069260
10,Hyundai_Department_Store,유통,2022,Q1,-0.012915354564418946,0.03598742751785322,-0.011918167927651213,-0.03840197206465078,0.18294581297466672,0.3020474088245334,-0.05800158618928086,0.22696670894364568,0.02377955283395805,-0.05330555009467286,0.09011992489801761,069960
10,Kumho_Tire,화학,2022,Q1,-0.02217319356024916,-0.07410943811579096,0.015121469476003235,-0.13764718664135706,0.21334798362925333,0.2969048327462743,-0.04569116798259554,0.0,0.11657434025020486,-0.04569116798259554,-0.008128550546719515,073240
10,Able_C&C,화학,2022,Q1,-0.023280699856333298,0.14588429367430078,0.06004014332348262,-0.18859267962989934,0.4282394036013305,0.43753217588969595,-0.18321807195948958,0.5310245590515413,0.39843408938950353,-0.18321807195948958,0.04876417039508117,078520
10,GS_Holdings,기타금융,2022,Q1,-0.03938892967042795,-9.395647921760391,-0.058954881874222265,-0.11386643815411686,0.5269482719641619,0.6094351918159893,-0.19985641156931733,0.15992223109763004,0.059738745457244224,-0.24450172524389968,0.20363876093890182,078930
10,Huvepharma,화학,2022,Q1,0.03521367452680202,-0.042140478448915886,0.06667858802221771,-0.13190792713777003,0.35147597657730745,0.3871960485627034,0.08269012431561618,0.234584538117932,0.2968099091954306,0.08269012431561629,-0.08162703164659113,079980
10,Hyundai_Glovis,운송·창고,2022,Q1,-0.02478522933842764,-0.07504558363526592,-0.029863431405266372,0.025433486615805558,0.20494716223668386,0.40416459544120065,0.21300466208943247,0.0,0.2307338837900652,0.2126933858825132,0.221875807358164,086280
10,Amorepacific,화학,2022,Q1,-0.003656502107042936,0.09094063572333033,-0.004795163994511409,-0.040458657903206297,0.2220688433086282,0.31136280196759814,0.001086305309851432,-0.599896466832033,0.21852265050114772,-0.010261934166067688,0.034662897617862974,090430
10,Huvis,화학,2022,Q1,-0.08344580841490479,-0.14868555749575618,-0.13178313694796961,0.11865206989826385,0.20637907466612115,-4.137435336231946,1.0445094657122183,-0.12280288879211065,0.15724229264501322,-0.010388460058650795,-0.0655585449278199,093370
10,SK_Innovation,화학,2022,Q1,-0.028286610990692962,0.16604941495057424,-0.023713963500673563,-0.07979100430350082,0.15699444191172096,0.1957806885575144,0.048906636161771155,0.42467356007632284,-0.20449030262483325,0.05026299185223104,-0.03213265392944509,096770
10,LG_Hausys,화학,2022,Q1,0.01012426505641184,0.09884780833241413,0.06911862001897151,-0.20419154720537094,0.14030387518315934,0.22407730673002557,-0.033964037138619396,0.06730005944746298,0.034023453278072324,-0.038628099386837755,0.12157840113754173,108670
10,Youngone_Corporation,유통,2022,Q1,0.020780297987996632,0.08224736653490672,0.008776331986722674,0.004285114464660501,0.23970081027762447,0.2026977490623717,0.04278344270654877,0.199115836608191,0.09392840496075328,0.012145667226626022,0.1812908688726999,111770
10,Lock_&_Lock,화학,2022,Q1,-0.1282994695236781,-0.0670708667429043,-0.3284911137440065,0.030938562467271318,0.12635107745975638,0.09315475022315722,0.5726255819785999,0.37104614398451874,0.08845024600974705,-0.45252369947955784,0.015082159950957866,115390
