,name,year,quarter,sector,Relative Return,당기순이익 변화율,금리 변화율,국제유가 변화율,실업률 변화율,소비자물가지수 변화율,Label,Code
9,화신,2022,Q3,경기소비재,-0.05897837810889822,0.5882262406290795,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,0.16628078205642297,010690
9,현대위아,2022,Q3,경기소비재,-0.08420756657308598,-0.8481678528293224,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,-0.08536472003780006,011210
9,현대모비스,2022,Q3,경기소비재,0.008737214225596548,0.7665305206759352,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,0.024720731635329344,012330
9,에스원,2022,Q3,경기소비재,0.04138536964160911,0.09813323385946071,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,-0.11639364341564651,012750
9,한국전력,2022,Q3,생활소비재,-0.11338568967637055,0.5173105276637571,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,-0.03004031582717491,015760
9,한온시스템,2022,Q3,경기소비재,-0.21318263248020905,-4.289325364304909,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,0.05138460650563711,018880
9,대교,2022,Q3,경기소비재,-0.10933139479695986,-0.21367603586347428,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,0.10892748720312813,019680
9,한섬,2022,Q3,경기소비재,-0.10472942660435813,0.2490556310847185,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,-0.0025610501554348755,020000
9,코웨이,2022,Q3,경기소비재,-0.1000078558883386,0.07618681491243673,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,-0.09228379109716646,021240
9,롯데쇼핑,2022,Q3,경기소비재,-0.09641621850671969,472.18284593649446,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,-0.0596959442468507,023530
9,삼성물산,2022,Q3,경기소비재,0.016778307168797926,0.08814176113800154,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,-0.07638541067999186,028260
9,세종공업,2022,Q3,경기소비재,-0.09085853943019648,2.4357059107914933,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,0.09190221673647223,033530
9,KT&G,2022,Q3,생활소비재,0.15947363058701292,0.15885126963781948,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,0.024287988770526243,033780
9,무학,2022,Q3,생활소비재,-0.244028633674745,0.44802990559470346,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,0.031195378885913425,033920
9,강원랜드,2022,Q3,경기소비재,-0.045886143738278665,1.0176706328855842,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,-0.16316983941119673,035250
9,한국가스공사,2022,Q3,생활소비재,-0.1009164621164213,2.3753826106737983,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,-0.2132611802953765,036460
9,팜스코,2022,Q3,생활소비재,-0.2395778161253396,2.8853208552490552,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,-0.02478788675794809,036580
9,동원F&B,2022,Q3,생활소비재,-0.16012188083198564,2.365219380993825,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,0.21799513746955249,049770
9,LG생활건강,2022,Q3,생활소비재,-0.13602363629989975,0.07160556627672543,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,-0.04894261119604944,051900
9,한라홀딩스,2022,Q3,경기소비재,-0.14289067177728945,1.784968890364293,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,-0.03200931989221556,060980
9,S&T모티브,2022,Q3,경기소비재,0.08846812055756101,0.573274155005739,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,0.06905931342222485,064960
9,현대백화점,2022,Q3,경기소비재,-0.07635642688938603,-0.08749619778384987,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,-0.07868827140159483,069960
9,금호타이어,2022,Q3,경기소비재,-0.1189307559967932,0.717125675769227,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,0.02641936837357102,073240
9,에이블씨엔씨,2022,Q3,생활소비재,-0.05625954212512729,18.127143755202514,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,0.5345394540583583,078520
9,현대리바트,2022,Q3,경기소비재,-0.21778366955164316,-2.8737298473040362,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,-0.07619375490002152,079430
9,베이직하우스,2022,Q3,경기소비재,-0.08808892294568987,19.971880741924696,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,0.08429491889029364,084870
9,아모레퍼시픽,2022,Q3,생활소비재,-0.01069919175972248,0.3425054199397455,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,0.1325842662596099,090430
9,LF,2022,Q3,경기소비재,-0.08831635720297489,-0.4409707142623718,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,0.1289149835255759,093050
9,CJ제일제당,2022,Q3,생활소비재,0.022845638695863126,0.6965336987871751,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,-0.21823746968871954,097950
9,한세실업,2022,Q3,경기소비재,-0.07172943246229882,0.42079185521328033,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,0.04649242226806319,105630
9,영원무역,2022,Q3,경기소비재,0.17763602374940607,0.45704876643720405,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,-0.04692763550207138,111770
9,GKL,2022,Q3,경기소비재,0.11045285497258145,-1.557495938399808,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,0.2178161154878016,114090
9,락앤락,2022,Q3,생활소비재,-0.16231964321523096,-3.485900044047826,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,-0.0474207851944138,115390
9,이마트,2022,Q3,생활소비재,-0.09853199062615547,-3.891487821337053,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,0.1889872866589728,139480
9,삼양사,2022,Q3,생활소비재,-0.09071372994517521,-0.023857164845313195,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,0.082510657797629,145990
9,한국타이어,2022,Q3,경기소비재,-0.1254086454457056,-0.49195563035154,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,0.0014299127151808574,161390
9,한국콜마,2022,Q3,생활소비재,0.035236756350138676,-0.1890624649463728,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,0.015333532148795119,161890
9,코스맥스,2022,Q3,생활소비재,-0.18200805350082053,-0.06292456180100936,0.0359464250541639,-0.11299650647329962,-0.023255813953488302,0.09093510066157107,0.5162771828443886,192820
