,name,year,quarter,sector,Relative Return,부채총계 변화율,영업이익 변화율,유동부채 변화율,비유동부채 변화율,이익잉여금 변화율,Label,Code
14,대덕전자,2021,Q2,정보기술,0.03748639798828364,-0.889395289844319,-0.9788682569898495,-0.9043445064521665,2.5946432815543523,0.2990422298044495,0.1129063564214618,008060
14,삼성전기,2021,Q2,정보기술,0.08564752604963435,0.19308033722492168,-0.3714796700487739,0.20025736609440514,0.11284221130563088,0.524037332727685,-0.023108179224949628,009150
14,한화케미칼,2021,Q2,에너지_화학,-0.12605394059287972,0.2787280441181501,-0.37919181421332904,0.28852154475789304,0.26979696719846724,0.08527684593711626,-0.015605952533326237,009830
14,OCI,2021,Q2,에너지_화학,-0.0749704866968906,-0.028354312934704917,0.9653917442703361,0.029197888508040837,-0.12790561369661269,0.04074939943876288,0.12457441416797951,010060
14,S-Oil,2021,Q2,에너지_화학,-0.023942982943859728,-0.022381991415156732,-0.09271725388230245,-0.04069381982185771,0.026115624690226547,0.09384509381463868,0.0913741247347584,010950
14,LG이노텍,2021,Q2,정보기술,0.09248674766308607,-0.07279352785798199,-0.5837756302520063,-0.12352312445768021,0.06398402581747509,0.1335305707200647,0.19928080979684293,011070
14,롯데케미칼,2021,Q2,에너지_화학,-0.09123746181363857,0.010391059397485858,-0.06934211348512542,-0.058967733722638305,0.12513941912369542,0.027118294541454757,-0.08596633787393786,011170
14,금호석유,2021,Q2,에너지_화학,-0.21134637767119813,-0.010546992160962332,-0.004849446052741069,0.10524091136484026,-0.36187054148776276,0.14888508050313454,-0.05036066156742836,011780
14,SKC,2021,Q2,에너지_화학,0.2668792982232491,-0.03656239635573588,0.2009191092221454,0.21313424389498126,-0.2304561522468006,-0.012073692352009724,0.1499634532245844,011790
14,한솔케미칼,2021,Q2,에너지_화학,0.20601703426603893,-0.1416380698773595,0.012162990539666518,-0.19318183935555644,-0.09185441443584752,0.07775206520177336,0.24644451834787032,014680
14,동원시스템즈,2021,Q2,에너지_화학,-0.0047118785684444955,0.03156904750432221,0.1522428939945315,0.04663503164129157,-0.004099442469555181,0.07293035857461572,0.24976917403240717,014820
14,유니드,2021,Q2,에너지_화학,0.5420193219720737,-0.1522531794220745,0.5033988617162166,-0.17850915304756376,-0.07411403332761468,0.12470394284210684,-0.00945457202408062,014830
14,삼성에스디에스,2021,Q2,정보기술,-0.016381005326633488,-0.07858920197036767,-0.12578892609639258,-0.09307363732322038,-0.015313970411184208,0.021614776995457996,-0.06170181052401268,018260
14,일진머티리얼즈,2021,Q2,정보기술,0.20077044088721116,-0.02863660799401513,0.6766052466147596,-0.06420800807594751,0.010040283303928144,0.05164724624949413,0.4144945474658236,020150
14,남해화학,2021,Q2,에너지_화학,0.16349027108733244,0.4919106050414517,1.726307505606493,0.5310781163055054,0.13214865413504895,0.01734758332954578,0.15955637948417734,025860
14,신도리코,2021,Q2,정보기술,0.006289685622142174,0.356555591469907,-0.7768818591514763,0.417494761258169,0.06561022398540173,0.004542367047635665,0.08534063963857745,029530
14,LG디스플레이,2021,Q2,정보기술,-0.055317012731986435,-0.03992738329999357,0.4676976202185208,-0.015601249811857287,-0.08400093768794215,0.020343198598423262,0.033904907397413586,034220
14,SK,2021,Q2,정보기술,-0.0115884149037341,0.008935828966241566,-0.9556323484306308,0.05638581938029574,-0.015459035613481387,-0.0007561051195620339,-0.005705290503390574,034730
14,한미반도체,2021,Q2,정보기술,0.16275575000853928,0.17000747869405264,0.9231389881329468,0.1707378902693284,0.15315874113549133,0.13190297676448726,-0.023206392513691568,042700
14,LG화학,2021,Q2,에너지_화학,0.05509229428467009,-0.017901895937870727,0.390751414380196,-0.05614945285547357,0.028980311403383086,0.05008834185663025,-0.07954271961492179,051910
14,LG전자,2021,Q2,정보기술,0.010694476726712528,0.027564680712653722,0.740804468716491,0.024850060441282906,0.032171777430636705,-0.15169458104331857,-0.12891149037904137,066570
14,휴켐스,2021,Q2,에너지_화학,0.13130298307494598,-0.11043334759966583,-0.03893979773763878,-0.18694823559378426,0.005763660066928633,0.046391913632891635,0.01828860568628305,069260
14,GS,2021,Q2,에너지_화학,-0.12488315388403068,-0.11031271763944583,-0.8454396664263586,-0.06184321165539186,-0.12434858472038857,0.0027828935378357844,0.075970406876725,078930
14,휴비스,2021,Q2,에너지_화학,-0.035852208247260944,-0.02818482171181247,-0.9645146318315748,0.06472438224732202,-0.2528772993373333,0.024554880350748265,-0.07835550500304964,079980
14,후성,2021,Q2,에너지_화학,0.38042568836590457,-0.002920895726213235,0.7818116852349413,-0.21975080285666548,0.2319044883064707,0.09656856055421614,0.8714492374896359,093370
14,SK이노베이션,2021,Q2,에너지_화학,-0.09153667843134268,0.05120772334807011,-0.9097273862770385,-0.027131809266782603,0.09684374238160798,0.11504180734395253,-5.1346344926719856e-05,096770
14,코오롱인더,2021,Q2,에너지_화학,0.30793020134311766,-0.001986202023678052,0.34789303577663744,-0.1154161937873831,0.5756119477947228,0.04976064822953652,0.09379061371841156,120110
