,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,자본총계 변화율,비유동자산 변화율,법인세차감전 순이익 변화율,이익잉여금 변화율,매출액 변화율,Label,Code
6,LG이노텍,2023,Q4,정보기술,-0.3177951491391729,1.1906281572247917,0.050748314088221225,0.005566681625694736,1.1645855697947156,0.08029983591348588,0.6049595488304413,0.24839786329145644,011070
6,삼성에스디에스,2023,Q4,정보기술,-0.024721362026838056,0.567577840365415,0.016646791997025012,0.04672856078200427,0.665429515195135,0.027207946491899504,0.08335691900127218,0.005846949766180406,018260
6,일진머티리얼즈,2023,Q4,정보기술,-0.06709687122533095,-4.362681036993159,0.02823372254994072,0.056910703244475336,-3.8364477321815547,0.12723219911099615,0.17882456366656663,0.058735780588118104,020150
6,신도리코,2023,Q4,정보기술,0.15711799961332734,-0.7919481995677766,0.0022284644200367687,-0.37225732732046324,-0.8877915730824277,0.005502825953829671,-0.10154804559727826,-0.08216041907155291,029530
6,LG디스플레이,2023,Q4,정보기술,-0.22186307161050622,-0.7993120374730631,-0.013568231978587808,-0.01820382752773797,-0.8091492122159155,-0.04544835976718975,0.46117175234772545,-0.04083250579242012,034220
6,SK,2023,Q4,정보기술,0.04783632084012317,-13.085082697201019,-0.032362393643299514,-0.016107366458137595,-10.898210980876003,-0.03756057612419239,0.2269096655391727,-0.1309049812359748,034730
6,한미반도체,2023,Q4,정보기술,0.48284408037618454,4.309675250010829,0.08269667929981717,0.10351178011007844,4.289152798610195,0.09475065432878926,0.681147007689809,0.48816991356931294,042700
6,LG전자,2023,Q4,정보기술,-0.18293362050207812,-2.338788079481926,-0.08911310738334388,0.0030503035823838953,-2.331445598253262,-0.13002227470117556,-0.08899368129322027,0.010509935467044016,066570
6,풍산,2023,Q4,철강_소재,0.17771238085316948,0.7862617849534437,0.006974469361548108,0.01667390133369273,0.8268460329246106,0.019489996935242893,0.30792459315995657,0.6034236630850581,103140
6,한국철강,2023,Q4,철강_소재,0.36902334637497475,-0.6800135267338943,0.01148162313107326,-0.006483986997874225,-0.545499726788363,0.03458869356253147,0.06558244091489596,0.31802791742298403,104700
