year,quarter,disclosure_date,code,name,sector,prediction,reason
2021,Q2,2021-08-12,34730,SK,정보기술,up,"요약본에서는 SK그룹의 시가총액 증가, 계열사 분할 상장, 실적 모멘텀 강화, 투자 전문회사로의 변모 계획 등이 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2021,Q3,2021-11-10,34730,SK,정보기술,down,"요약본에서는 SK그룹의 개인정보 유출 사건이 언급되어 있으며, 이는 기업의 이미지와 신뢰도에 부정적인 영향을 미칠 수 있습니다."
2021,Q4,2022-03-17,34730,SK,정보기술,up,요약본에서는 SK 그룹의 상장 계열사 중 9곳의 주가가 상승했다고 언급되어 있어 SK(034730)의 주가에 긍정적인 영향을 줄 수 있습니다.
2022,Q1,2022-05-11,34730,SK,정보기술,down,"요약본에서는 SK그룹의 계열사들이 상장 및 투자 유치에 어려움을 겪고 있으며, 시장의 반응이 부정적이라는 내용이 주를 이루고 있습니다. 이러한 상황은 SK(034730)의 주가에 부정적인 영향을 미칠 가능성이 높습니다."
2022,Q2,2022-08-16,34730,SK,정보기술,up,"SK 그룹과 TerraPower의 협력은 차세대 원자력 기술인 소형 모듈 원자로(SMR)에 대한 투자로, 이는 글로벌 에너지 시장에서 SK의 입지를 강화하고 주가에 긍정적인 영향을 미칠 수 있습니다."
2022,Q3,2022-11-08,34730,SK,정보기술,down,"요약본에서는 SK 그룹이 채권 발행에 어려움을 겪고 있으며, SK Inc.가 장기 기업어음 시장으로 자금을 조달하는 상황이 언급되었습니다. 이는 SK의 재정 상태에 대한 우려를 불러일으킬 수 있으며, 주가에 부정적인 영향을 미칠 수 있습니다."
2022,Q4,2023-03-20,34730,SK,정보기술,down,요약본에는 SK(034730)의 주가에 직접적인 영향을 미칠 만한 정보가 부족합니다. 따라서 기본적으로 주가 하락으로 판단했습니다.
2023,Q1,2023-05-08,34730,SK,정보기술,up,"요약본에서는 SK그룹이 인도네시아에서 니켈 중간재 생산법인을 설립하고, 혈액제제 플랜트를 건설하는 등 글로벌 사업 확장을 통해 경쟁력을 강화하고 있다는 내용이 포함되어 있습니다. 이러한 사업 확장은 SK의 주가에 긍정적인 영향을 미칠 수 있습니다."
2023,Q2,2023-08-06,34730,SK,정보기술,down,"요약본은 SK의 사회적 기업 활동에 대한 내용으로, 주가에 직접적인 영향을 미칠 만한 경제적 또는 재무적 정보가 부족합니다. 따라서 기본적으로 주가에 부정적인 영향을 미친다고 판단했습니다."
2023,Q3,2023-11-11,34730,SK,정보기술,down,"요약본에는 SK(034730)에 대한 직접적인 긍정적 요인이 언급되지 않았으며, SKON의 프로젝트 중단과 관련된 부정적인 요소들이 주로 다루어져 있어 주가에 부정적인 영향을 미칠 수 있습니다. 정보가 충분하지 않지만 기본적으로 부정적인 판단을 내렸습니다."
2023,Q4,2024-03-15,34730,SK,정보기술,up,요약본에서는 SK그룹이 배터리 사업에 집중 투자하고 전기차 인프라를 확장하는 전략을 통해 성장 가능성을 높이고 있다는 내용이 포함되어 있어 주가에 긍정적인 영향을 줄 수 있습니다.
2024,Q1,2024-05-09,34730,SK,정보기술,up,"요약본에서는 SK그룹이 베트남 마산그룹과의 장기적인 협력과 투자를 지속할 것이라고 언급하고 있으며, 지분 매각 가능성을 부인하여 주가에 긍정적인 영향을 줄 수 있습니다."
2024,Q2,2024-08-09,34730,SK,정보기술,down,"요약본에서는 SK그룹이 베트남 투자 자산을 회수하고 있으며, 이는 동남아시아 확장 전략의 수정으로 해석됩니다. 그러나 베트남 시장의 매력도 하락과 만족스럽지 않은 회수 성적표로 인해 주가에 부정적인 영향을 미칠 수 있습니다."
2024,Q3,2024-11-10,34730,SK,정보기술,up,요약본에서는 SK그룹의 재무 구조 개선과 포트폴리오 리밸런싱 성과가 언급되어 주가에 긍정적인 영향을 줄 수 있습니다.
