year,quarter,disclosure_date,code,name,sector,prediction,reason
2019,Q3,2019-11-14,660,SK하이닉스,정보기술,up,"요약본에서는 SK하이닉스의 2024년 전망이 긍정적으로 평가되고 있으며, DRAM과 NAND의 성과 개선이 예상되어 주가 회복 가능성이 언급되고 있습니다."
2019,Q4,2020-03-30,660,SK하이닉스,정보기술,up,"요약본에서는 SK하이닉스가 반도체 산업에서 강력한 위치를 차지하고 있으며, 매력적인 가치 평가를 받고 있다고 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2020,Q1,2020-05-15,660,SK하이닉스,정보기술,up,"요약본에서는 SK하이닉스가 서버 DRAM에 집중하여 현재 시장에서 경쟁 우위를 가지고 있으며, 서버 DRAM 가격 상승으로 인해 긍정적인 영향을 받을 수 있다고 언급하고 있습니다. 따라서 주가에 긍정적인 영향을 미칠 가능성이 있습니다."
2020,Q2,2020-08-14,660,SK하이닉스,정보기술,down,"요약본에서는 SK하이닉스의 주력 사업인 메모리 반도체 시장의 성장 정체와 DRAM 가격 하락이 언급되며, 주식 매도 추천이 제시되어 주가에 부정적인 영향을 줄 수 있습니다."
2020,Q3,2020-11-16,660,SK하이닉스,정보기술,up,"영상에서는 SK하이닉스의 장기적인 성장 가능성과 긍정적인 시장 전망을 강조하며, 주가가 150,000 KRW까지 상승할 수 있다고 예측하고 있습니다. 이는 주가에 긍정적인 영향을 줄 수 있습니다."
2020,Q4,2021-03-22,660,SK하이닉스,정보기술,up,SK하이닉스의 인텔 NAND 사업 인수는 NAND 시장에서의 경쟁력을 강화하고 시장 점유율을 높일 수 있는 긍정적인 전략적 움직임으로 평가됩니다.
2021,Q1,2021-05-17,660,SK하이닉스,정보기술,up,"영상에서는 SK하이닉스가 메모리 칩 시장에서 중요한 역할을 하고 있으며, DRAM 수요가 강력하다는 점이 언급되어 주가에 긍정적인 영향을 줄 수 있습니다. 또한, SK하이닉스가 경험과 시장 통제를 통해 과잉 확장을 피할 것이라는 점도 긍정적으로 작용할 수 있습니다."
2021,Q2,2021-08-17,660,SK하이닉스,정보기술,down,"요약본에서는 DRAM 가격 하락으로 인해 SK하이닉스의 주가가 하락하고 있으며, 여러 증권사들이 목표 주가를 하향 조정하고 있다는 내용이 포함되어 있습니다. 이는 주가에 부정적인 영향을 미칠 수 있습니다."
2021,Q3,2021-11-15,660,SK하이닉스,정보기술,up,"영상에서는 SK하이닉스의 변동성과 회복 가능성을 강조하며, 현재 시장 상황이 장기 투자자에게 매수 기회를 제공한다고 언급하고 있습니다. 이는 주가에 긍정적인 영향을 줄 수 있습니다."
2021,Q4,2022-03-22,660,SK하이닉스,정보기술,up,"요약본에서는 DDR5 기술의 상업화와 서버 및 스토리지 수요 증가가 SK하이닉스의 성과에 긍정적인 영향을 미칠 것으로 예상되며, 장기적인 성장 잠재력을 강조하고 있습니다."
2022,Q1,2022-05-16,660,SK하이닉스,정보기술,up,"영상에서는 SK하이닉스가 최근 시장 하락에도 불구하고 안정적인 가격을 유지하고 있으며, 반도체 수요 증가와 성장 가능성이 강조되어 주가에 긍정적인 영향을 줄 수 있다고 언급하고 있습니다."
2022,Q2,2022-08-16,660,SK하이닉스,정보기술,down,요약본에서는 SK하이닉스가 중국의 보복 가능성으로 인해 부정적인 영향을 받을 수 있다는 우려가 제기되고 있습니다. 이는 주가에 부정적인 영향을 미칠 수 있습니다.
2022,Q3,2022-11-14,660,SK하이닉스,정보기술,up,"요약본에서는 SK하이닉스의 주가가 최근 저점에서 회복 중이며, 외국인 투자자들의 매수세와 매력적인 밸류에이션이 긍정적으로 작용할 수 있다고 언급하고 있습니다. 또한, 반도체 시장의 회복 전망과 함께 SK하이닉스가 거래 기회로 평가되고 있어 주가에 긍정적인 영향을 미칠 수 있습니다."
2022,Q4,2023-03-21,660,SK하이닉스,정보기술,down,"요약본에서는 SK하이닉스의 단기적인 부진과 2023년의 손실 전망이 언급되어 있으며, 투자자들에게는 보유를 유지하되 추가 매수는 권장하지 않는다는 내용이 포함되어 있어 주가에 부정적인 영향을 줄 수 있습니다."
2023,Q1,2023-05-15,660,SK하이닉스,정보기술,up,"영상에서는 SK하이닉스가 DRAM 시장에서 주요 플레이어로서 시장 지배력을 높일 수 있는 잠재력을 가지고 있다고 언급하고 있으며, 이는 주가에 긍정적인 영향을 줄 수 있습니다."
2023,Q2,2023-08-14,660,SK하이닉스,정보기술,up,요약본에서는 SK하이닉스가 HBM 시장에서의 리더십과 AI 관련 반도체 수요 증가에 따른 긍정적인 전망이 언급되어 주가에 긍정적인 영향을 줄 수 있습니다.
2023,Q3,2023-11-14,660,SK하이닉스,정보기술,up,"영상에서는 SK하이닉스가 서버 SSD 컨트롤러 IC 시장에서 중요한 역할을 하고 있으며, Solidigm 인수를 통해 인텔의 기술을 확보한 점이 강조되었습니다. 또한, 메모리 반도체 시장의 반등과 고급 NAND 플래시 기술로의 전환이 SK하이닉스에 긍정적인 영향을 미칠 수 있음을 시사합니다."
2023,Q4,2024-03-19,660,SK하이닉스,정보기술,up,"영상에서는 SK하이닉스가 AI 관련 기술과 HBM에서 주목받고 있으며, 삼성전자보다 더 높은 성장 잠재력을 제공할 수 있다고 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2024,Q1,2024-05-16,660,SK하이닉스,정보기술,up,"영상에서는 SK하이닉스가 HBM 시장에서 선도적인 위치를 차지하고 있으며, AI 관련 수요 증가로 인해 긍정적인 시장 전망이 제시되고 있습니다. 이는 주가에 긍정적인 영향을 미칠 수 있습니다."
2024,Q2,2024-08-14,660,SK하이닉스,정보기술,up,영상에서는 SK하이닉스가 삼성의 HBM 기술 문제로 인해 이익을 볼 수 있는 위치에 있다고 언급되어 주가에 긍정적인 영향을 줄 수 있습니다.
2024,Q3,2024-11-14,660,SK하이닉스,정보기술,up,"SK하이닉스는 AI 관련 제품 수요 증가와 NVIDIA와의 협력으로 인해 강력한 실적을 보였으며, HBM4 생산에서 앞서 나가고 있습니다. 이러한 요소들은 주가에 긍정적인 영향을 미칠 수 있습니다."
