year,quarter,disclosure_date,code,name,sector,prediction,reason
2022,Q2,2022-08-16,11070,LG이노텍,정보기술,up,"요약본에서는 LG이노텍의 매출 성장, 운영 이익 증가, 안정적인 주가 움직임, 그리고 혁신과 전략적 투자에 대한 긍정적인 전망이 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2022,Q3,2022-11-14,11070,LG이노텍,정보기술,up,LG이노텍은 메타버스와 AR/VR 시장의 확대로 인해 주요 수혜자로 부각되며 주가가 급등했습니다. 3D 센싱 모듈에서의 기술적 우위와 애플과의 파트너십이 긍정적으로 작용할 수 있습니다.
2022,Q4,2023-02-22,11070,LG이노텍,정보기술,up,"요약본에서는 LG이노텍이 XR 기기와 자율주행 분야에서 강력한 성장 잠재력을 가지고 있으며, 2022년 기록적인 실적을 바탕으로 주가가 저평가되어 있다고 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2023,Q1,2023-05-15,11070,LG이노텍,정보기술,up,"요약본에서는 LG이노텍이 Q3와 Q4에 주가 모멘텀을 얻을 것으로 예상되며, IT 산업의 전반적인 성장과 함께 주가가 상승할 가능성이 있다고 언급하고 있습니다."
2023,Q2,2023-08-11,11070,LG이노텍,정보기술,down,"요약본에서는 LG이노텍의 주가가 최근 하락했으며, LG 그룹 주식의 전반적인 약세가 언급되어 주가에 부정적인 영향을 줄 수 있습니다."
2023,Q3,2023-11-09,11070,LG이노텍,정보기술,down,"요약본에서는 LG이노텍의 수익성과 주가가 하락하고 있으며, 시장에서 과대평가되었다는 점이 언급되어 주가에 부정적인 영향을 줄 수 있습니다."
2023,Q4,2024-02-28,11070,LG이노텍,정보기술,up,"요약본에서는 LG이노텍의 최근 실적이 강세를 보였고, 주가가 저평가되어 있으며, 외국인 및 기관 투자자들의 관심이 증가하고 있어 주가 반등 가능성이 있다고 언급하고 있습니다."
2024,Q1,2024-05-14,11070,LG이노텍,정보기술,up,"영상에서는 LG이노텍이 차량용 조명 시장에서의 성과와 미래 계획을 강조하며, 지속적인 매출 성장과 기술 개발을 통해 시장 공략을 가속화하고 있다는 점이 주가에 긍정적인 영향을 줄 수 있습니다."
2024,Q2,2024-08-14,11070,LG이노텍,정보기술,up,"요약본에서는 LG이노텍이 AI 및 전기차 시장에서 MLCC 수요 증가와 아이폰 16 시리즈의 높은 출하량 예상으로 긍정적인 영향을 받을 것으로 보입니다. 또한, 자동차 전자 분야로의 전략적 전환과 자율주행 기술에 대한 집중이 주가에 긍정적인 영향을 줄 수 있습니다."
2024,Q3,2024-11-13,11070,LG이노텍,정보기술,down,"요약본에서는 LG이노텍의 3분기 실적 부진, 수익성 감소, 가격 인하 문제 지속, 애플 공급망의 볼륨 감소 우려 등이 언급되어 주가에 부정적인 영향을 미칠 수 있습니다."
