year,quarter,month,week,code,name,sector,upload_dt,prediction,reason,score
2024,Q3,9,2,4710,한솔테크닉스,정보기술,,,,
2024,Q3,9,3,4710,한솔테크닉스,정보기술,,,,
2024,Q3,9,4,4710,한솔테크닉스,정보기술,,,,
2024,Q4,10,1,4710,한솔테크닉스,정보기술,,,,
2024,Q4,10,2,4710,한솔테크닉스,정보기술,,,,
2024,Q4,10,3,4710,한솔테크닉스,정보기술,,,,
2024,Q4,10,4,4710,한솔테크닉스,정보기술,,,,
2024,Q4,11,1,4710,한솔테크닉스,정보기술,,,,
2024,Q4,11,2,4710,한솔테크닉스,정보기술,,,,
2024,Q4,11,3,4710,한솔테크닉스,정보기술,,,,
2024,Q4,11,4,4710,한솔테크닉스,정보기술,2024-11-25,중립,"요약문은 홈데코라는 기업의 전시회 참가와 관련된 내용으로, 한솔테크닉스와 직접적인 관련이 없으며 주가에 영향을 미칠 만한 정보가 포함되어 있지 않음.",0.0
2024,Q4,12,1,4710,한솔테크닉스,정보기술,,,,
2024,Q4,12,2,4710,한솔테크닉스,정보기술,,,,
2024,Q4,12,3,4710,한솔테크닉스,정보기술,,,,
2024,Q4,12,4,4710,한솔테크닉스,정보기술,,,,
2025,Q1,1,1,4710,한솔테크닉스,정보기술,,,,
2025,Q1,1,2,4710,한솔테크닉스,정보기술,,,,
2025,Q1,1,3,4710,한솔테크닉스,정보기술,,,,
2025,Q1,1,4,4710,한솔테크닉스,정보기술,,,,
2025,Q1,2,1,4710,한솔테크닉스,정보기술,,,,
2025,Q1,2,2,4710,한솔테크닉스,정보기술,,,,
2025,Q1,2,3,4710,한솔테크닉스,정보기술,,,,
2025,Q1,2,4,4710,한솔테크닉스,정보기술,,,,
2025,Q1,3,1,4710,한솔테크닉스,정보기술,,,,
2025,Q1,3,2,4710,한솔테크닉스,정보기술,,,,
2025,Q1,3,3,4710,한솔테크닉스,정보기술,,,,
2025,Q1,3,4,4710,한솔테크닉스,정보기술,,,,
