code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익,자본금
11170,Lotte_Chemical,Chemistry,2016,Q2,2508242653218.0,9831635191604.0,12339877844822.0,1675645737855.0,2694599159636.0,4370244897491.0,171377095000.0,7018586851344.0,7969632947331.0,2018824503435.0,484852574622.0,461531827934.0,315746613016.0,315746613016.0,
12330,Hyundai_Mobis,Transportation,2016,Q2,10613738000000.0,13613669000000.0,24227407000000.0,4656038000000.0,505683000000.0,5161721000000.0,17610162000000.0,19065686000000.0,5052313000000.0,492639000000.0,654187000000.0,525022000000.0,525022000000.0,,
15760,Korea_Electric_Power,Electronics,2016,Q2,8415879000000.0,95221738000000.0,103637617000000.0,18417479000000.0,31644163000000.0,50061642000000.0,3209820000000.0,35815303000000.0,53575975000000.0,13252820000000.0,1886287000000.0,1823588000000.0,1401492000000.0,1401492000000.0,
17670,SK_Telecom,Communication,2016,Q2,3559993000000.0,19621845000000.0,23181838000000.0,3370769000000.0,6008250000000.0,9379019000000.0,13431966000000.0,13802819000000.0,3091988000000.0,478205000000.0,380456000000.0,284143000000.0,284143000000.0,,
18260,Samsung_SDS,IT_Service,2016,Q2,2756314189543.0,2371623734924.0,5127937924467.0,665319485839.0,102088826203.0,767408312042.0,38688900000.0,3174610397034.0,4360529612425.0,998527290989.0,70390559388.0,61779549418.0,47062428472.0,47062428472.0,
18880,Hanon_Systems,Machines,2016,Q2,890400232916.0,1568056309185.0,2458456542101.0,510587392710.0,398114347531.0,908701740241.0,1277900525348.0,1549754801860.0,589040601068.0,-4075127296.0,26124279740.0,24655621851.0,24655621851.0,,
28260,Samsung_C&T,Distribution,2016,Q2,9267276410927.0,23564187098527.0,32863010161404.0,11016504513263.0,6392677642353.0,17409182155616.0,4715051034528.0,15453828005788.0,5030377623376.0,118568624502.0,267804643543.0,174461048044.0,174461048044.0,,
30200,KT_Corporation,Communication,2016,Q2,5016514000000.0,18574261000000.0,23590775000000.0,6053449000000.0,6794294000000.0,12847743000000.0,10743032000000.0,4203538000000.0,321944000000.0,229664000000.0,201325000000.0,201325000000.0,,,
33780,KT&G,Food,2016,Q2,3899231138519.0,3528262120573.0,7427493259092.0,1290078117806.0,128027212822.0,1418105330628.0,954959485000.0,529936771425.0,6009387928464.0,745502887098.0,322743144011.0,364297376711.0,276247286047.0,276247286047.0,
34220,LG_Display,Electronics,2016,Q2,7600730000000.0,12012778000000.0,19613508000000.0,5498335000000.0,3159362000000.0,8657697000000.0,6915619000000.0,10955811000000.0,5375992000000.0,-90486000000.0,-65324000000.0,-138592000000.0,-138592000000.0,,
34730,SK_Inc,etc,2016,Q2,901581000000.0,17584224000000.0,18485805000000.0,1501403000000.0,5117969000000.0,6619372000000.0,7122863000000.0,11866433000000.0,61137000000.0,17780000000.0,10997000000.0,10997000000.0,655751000000.0,,
35420,NAVER,IT_Service,2016,Q2,2007982299612.0,1713726700164.0,3721708999776.0,786773415981.0,279450901913.0,1066224317894.0,3614329821405.0,2655484681882.0,615622300819.0,234357522016.0,241146490185.0,183827341553.0,183827341553.0,,
35720,Kakao,IT_Service,2016,Q2,425410449375.0,4320304634473.0,4745715083848.0,541631832757.0,846564356259.0,1388196189016.0,278560465327.0,3357518894832.0,206774281275.0,15104679818.0,7784455697.0,3156672238.0,3156672238.0,,
36570,NCSoft,IT_Service,2016,Q2,933751380306.0,1190500588762.0,2124251969068.0,147574012619.0,242535756683.0,390109769302.0,1422179381555.0,1734142199766.0,177115869767.0,81263200798.0,93101958820.0,88683236397.0,88683236397.0,,
51900,LG_Household_&_Health_Care,Chemistry,2016,Q2,721894687283.0,2205481557144.0,2927376244427.0,709008005496.0,560951176682.0,1269959182178.0,1540338729494.0,1657417062249.0,928531355380.0,164690805972.0,151336276870.0,116753769226.0,116753769226.0,,
51910,LG_Chem,Chemistry,2016,Q2,6869626000000.0,9756523000000.0,16626149000000.0,3477321000000.0,223897000000.0,3701218000000.0,11401818000000.0,12924931000000.0,4309410000000.0,558004000000.0,612822000000.0,489064000000.0,489064000000.0,,
66570,LG_Electronics,Electronics,2016,Q2,8895344000000.0,17782755000000.0,26678099000000.0,10450758000000.0,7194524000000.0,17645282000000.0,904169000000.0,5163511000000.0,9032817000000.0,7684554000000.0,190838000000.0,362841000000.0,282271000000.0,282271000000.0,
68270,Celltrion,Medicine_Production,2016,Q2,1002473171818.0,1647453150682.0,2649926322500.0,549319856491.0,99493603211.0,648813459702.0,116589842000.0,1153624520450.0,2001112862798.0,159927263204.0,75231884679.0,109288802340.0,90610202287.0,90610202287.0,
86280,Hyundai_Glovis,Transportation,2016,Q2,2986820607855.0,3862974170126.0,6849794777981.0,2359934692369.0,1593252527271.0,3953187219640.0,18750000000.0,2896607558341.0,3026937075406.0,135232183044.0,101562832336.0,69537762846.0,69537762846.0,,
90430,Amorepacific,Chemistry,2016,Q2,1670542849941.0,2635216761701.0,4305759611642.0,554128524211.0,131456777260.0,685585301471.0,2874148573980.0,3620174310171.0,1105518748174.0,220950312929.0,224672221001.0,170108984445.0,170108984445.0,,
96770,SK_Innovation,Chemistry,2016,Q2,930742709000.0,12866966493000.0,13797709202000.0,166998446000.0,1158124806000.0,1325123252000.0,6287294633000.0,12472585950000.0,271895296000.0,-20921021000.0,-125703223000.0,-124116840000.0,-124116840000.0,,
